env_temp,env_humid,diss_ox,ph_level,turbidity,tot_diss_solid,water_temp,hardness,wqi,sep
33.88,76.5,8,8,4.59,29532.62,28.88,187.87,106.45,0
32.15,72.64,6,6.78,17,20.64,27.15,182.36,109.67,1
33.98,74.22,7,7.15,17,58.33,28.98,226.66,88.24,1
31.54,76.44,7,7.03,17,158.91,26.54,324.46,61.64,1
34.41,75.15,6,8.46,3.51,15677.97,29.41,225.71,88.61,0
31.67,77.13,6,6.99,18,167.61,26.67,334.07,59.87,1
38.53,64.47,6,4.73,3.64,34265.83,33.53,175.99,113.64,0
33.47,76.93,5,7.34,4.26,35273.98,28.47,198.17,100.92,0
33.75,77.28,7,5.92,4.19,15413.9,28.75,111.48,179.41,0
33.61,76.73,7,10.09,4.33,17572.55,28.61,189.73,105.41,0
36.88,65.56,6,6.67,16,58.33,31.88,221.32,90.37,1
35.27,72.96,8,8.84,2.09,11610.21,30.27,195.83,102.13,0
34,73.54,7,7.33,17,94.31,29,262.18,76.28,1
39.07,60.92,7,8,4.44,22452.09,34.07,281.27,71.11,0
35.44,61.54,7,7.01,16,66.03,30.44,223.46,89.5,1
34.35,73.99,7,7.36,18,278.39,29.35,448.44,44.6,1
33.69,76.5,8,8,4.52,18419.13,28.69,237.52,84.2,0
32.66,73.65,6,5.97,17,157.17,27.66,320.11,62.48,1
36.01,70.13,5,7.24,3.36,31144.7,31.01,154.14,129.75,0
33.6,76.34,6,7.27,17,222.38,28.6,391.19,51.13,1
39.37,61.08,5,8.6,3.52,14518.97,34.37,189.52,105.53,0
38.87,62.01,6,6.62,2.92,17167.3,33.87,203.03,98.51,0
39.52,61.15,11,7.75,2.51,29331.24,34.52,239.79,83.41,0
32.93,74.85,7,6.96,17,24.69,27.93,191.36,104.52,1
33.72,73.76,7,7.35,18,30.74,28.72,199.29,100.36,1
31.17,77.3,7,7.03,18,225.77,26.17,392.44,50.96,1
32.05,76.96,7,6.43,16,220.69,27.05,386.18,51.79,1
38.7,62.53,7,7.2,17,73.67,33.7,239.8,83.4,1
37.48,65.85,8,8.55,3.51,23349.49,32.48,177.85,112.46,0
39.33,61.86,8,1.84,5.01,28689.6,34.33,233.76,85.56,0
34.47,72.68,7,6.79,16,14.51,29.47,180.92,110.55,1
33.95,72.95,7,7.37,16,304.13,28.95,470.35,42.52,1
33.28,73.44,7,6.99,18,30.74,28.28,197.73,101.15,1
30.31,75.25,7,7.04,16,71.77,25.31,232.68,85.95,1
33.54,76.64,8,8.53,4.6,27352.34,28.54,227.69,87.84,0
34.44,73.17,6,7.23,18,256.28,29.44,424.56,47.11,1
33.87,72,7,7.33,16,281.8,28.87,446.87,44.76,1
37.33,67.05,6,5.52,4.03,26220.17,32.33,157.14,127.27,0
38.17,63.46,7,6.8,17,143.11,33.17,308.71,64.79,1
35.74,66.47,7,6.52,17,162.4,30.74,325.87,61.37,1
38.27,64.3,7,7.38,17,73.67,33.27,240.89,83.03,1
38.92,61.82,5,6.65,3.74,19871.79,33.92,145.01,137.92,0
37.06,64.26,6,7.2,17,52.5,32.06,216.08,92.56,1
33.66,76.34,7,5.36,3.87,27045.93,28.66,179.91,111.17,0
34.14,76.17,5,6.89,3.56,26240.49,29.14,198.54,100.73,0
37.04,66.79,7,7.14,18,84.99,32.04,253,79.05,1
38.87,62.98,9,8.9,4.52,9592.15,33.87,211.31,94.65,0
36.32,69.32,6,7.01,16,52.5,31.32,218.47,91.55,1
34.28,74.08,6,6.76,18,62.19,29.28,230.59,86.73,1
33.82,72,7,7.36,16,278.39,28.82,443.39,45.11,1
36.92,67.11,5,8.87,4.18,16854.13,31.92,193.37,103.43,0
38.88,63.56,7,7.24,16,114.48,33.88,281.04,71.16,1
39.42,61.47,6,7.51,3.34,17100.89,34.42,182.19,109.77,0
37.14,66.89,7,8,4.07,3900.91,32.14,235,85.1,0
34.81,73.62,8,7.72,4.17,35800.7,29.81,203.35,98.35,0
38.9,60.66,7,7.13,18,71.77,33.9,237.36,84.26,1
39.7,59.51,6,6.68,2.96,26132.21,34.7,238.51,83.85,0
34.58,71.12,6,7.44,16,66.03,29.58,230.75,86.67,1
34.26,75.54,7,5.74,4.27,21293.89,29.26,182.94,109.32,0
33.72,76.21,7,4.96,3.46,9887.83,28.72,215.85,92.65,0
36.26,70.1,8,8,3.11,19955.71,31.26,229.62,87.1,0
35.26,70.92,7,6.73,18,112.66,30.26,280.83,71.22,1
37.78,65.53,7,6.28,4.34,28653.47,32.78,184.95,108.14,0
34.7,69.92,6,6.8,17,92.45,29.7,256.57,77.95,1
33.6,77.22,8,10.89,3.63,25702.52,28.6,177.73,112.53,0
33.91,74.74,7,7.31,16,98.01,28.91,265.88,75.22,1
33.77,73.08,7,7.28,18,99.85,28.77,267.75,74.7,1
33.82,72.78,7,7.03,17,26.71,28.82,193.16,103.54,1
37.8,65.34,3,7.56,3.29,32833.43,32.8,156.46,127.83,0
33.82,72.78,6,7.38,16,14.51,28.82,179.31,111.54,1
39.1,61.3,6,7.53,3.46,11642.73,34.1,186.92,107,0
34.56,72.09,6,5.74,17,266.47,29.56,431.42,46.36,1
33.39,77.06,8,5.09,3.05,39659.88,28.39,148,135.14,0
39.29,61.57,7,6.86,17,69.86,34.29,235.87,84.79,1
35.72,71.23,7,5.63,5.11,28315.44,30.72,284,70.42,0
31.32,73.14,6,7.03,17,62.19,26.32,223,89.69,1
33.6,77.61,7,7.31,16,276.68,28.6,446.8,44.76,1
33.75,76.4,6,8.85,17,18.6,28.75,189.35,105.62,1
39.12,60.72,5,4.13,4.46,11215.95,34.12,125.47,159.39,0
38.48,62.82,6,6.57,17,60.26,33.48,224.61,89.04,1
33.76,76.7,6,5.66,4.4,19271.9,28.76,146.76,136.28,0
36.35,64.36,6,6.62,16,172.81,31.35,333.49,59.97,1
39.23,61.86,6,3.66,3.32,28102.76,34.23,201.1,99.45,0
32.91,74.98,7,6.9,17,24.69,27.91,191.39,104.5,1
38.23,62.66,7,6.85,18,121.71,33.23,287.68,69.52,1
38.46,62.82,7,6.69,18,132.46,33.46,298.89,66.91,1
33.01,74.65,7,6.97,16,24.69,28.01,190.33,105.08,1
33.42,76.87,6,7.61,4.63,25410.81,28.42,192.86,103.7,0
33.76,76.4,7,7.36,4.55,31409.06,28.76,234.78,85.19,0
31.62,76.25,6,6.99,18,158.91,26.62,324.39,61.65,1
34.38,75.05,7,8,2.91,11275.87,29.38,194.17,103,0
34.04,76.17,7,6.62,5.29,16010.52,29.04,196.89,101.58,0
31.66,73.3,7,6.98,18,167.61,26.66,331.21,60.38,1
39.64,60.18,8,7.61,3.24,10930.06,34.64,172.2,116.15,0
34.93,69.29,6,6.86,18,8.32,29.93,173.33,115.39,1
33.39,76.18,7,6.53,17,162.4,28.39,330.89,60.44,1
38.87,61.82,6,6.59,17,64.11,33.87,228.26,87.62,1
33.16,74.65,6,6.94,18,24.69,28.16,191.6,104.38,1
35.76,70.07,7,7.02,17,18.6,30.76,186.21,107.41,1
30.99,78.09,6,6.47,17,210.5,25.99,375.04,53.33,1
39.38,60.79,7,5.19,3.2,20060.08,34.38,104.75,190.93,0
34.53,70.83,6,7.5,18,261.37,29.53,427.76,46.76,1
38.46,61.85,6,6.82,17,118.1,33.46,281.69,71,1
35.96,68.48,6,7.3,18,62.19,30.96,228.89,87.38,1
37.85,62.82,6,6.64,17,86.86,32.85,250.02,79.99,1
39.45,61.18,5,7.09,5.12,29091.21,34.45,221.19,90.42,0
33.63,76.64,11,7.79,4.05,21093.93,28.63,187.91,106.43,0
32.79,73.91,6,5.6,18,242.72,27.79,406.81,49.16,1
33.39,76.57,6,7.98,4.75,15360.84,28.39,234.78,85.19,0
36.63,67.73,6,8,3.29,49125.36,31.63,160.6,124.54,0
39.39,62.44,6,7.59,3.34,14912.23,34.39,177.08,112.94,0
34.93,73.39,6,5.33,5.8,24000.52,29.93,196.03,102.02,0
35.45,71.86,7,6.76,16,79.35,30.45,246.87,81.01,1
33.77,74.93,7,8,3.35,31081.74,28.77,198.22,100.9,0
33.79,76.7,7,6.89,4.96,13376.68,28.79,184.07,108.65,0
39.71,60.76,5,5.67,3.27,17527.72,34.71,184.78,108.24,0
33.4,76.67,6,6.98,5.44,30862.78,28.4,200.47,99.77,0
39.66,61.54,6,6.57,4.56,23372.88,34.66,207.74,96.27,0
33.82,77.48,8,7.29,3.63,18979.98,28.82,216.61,92.33,0
30.89,79.9,6,7.42,18,210.5,25.89,378.6,52.83,1
33.61,76.25,8,8,3.76,12700.49,28.61,200.97,99.52,0
38.84,62.88,7,8.59,4.04,7263.06,33.84,233.73,85.57,0
33.51,76.73,6,4.47,4.89,30013.7,28.51,120.1,166.53,0
33.73,77.28,7,7.26,4.28,8127.07,28.73,194.25,102.96,0
38.05,65.4,8,7.39,4.82,29122.7,33.05,189.6,105.49,0
33.54,76.73,12,9.54,3.33,31683.86,28.54,224.05,89.26,0
33.76,76.89,7,7.09,3.27,21065.66,28.76,179.05,111.7,0
33.6,77.12,6,7.53,3.81,24454.73,28.6,185.51,107.81,0
38.91,61.92,7,6.79,18,132.46,33.91,298.99,66.89,1
31.41,74.12,7,6.68,18,69.86,26.41,233.48,85.66,1
37.06,66.99,8,7.39,4.26,29917.82,32.06,207.96,96.17,0
39.04,61.3,6,8.59,4.75,23220.12,34.04,263.76,75.83,0
32.35,71.04,6,7,17,64.11,27.35,224.85,88.95,1
33.85,76.11,6,6.99,3.08,16470.95,28.85,219.59,91.08,0
37.41,64.53,7,6.9,16,38.72,32.41,202.97,98.54,1
36.39,70.1,8,8,3.39,8721.23,31.39,158.7,126.03,0
34.86,69.33,6,7.29,16,10.39,29.86,173.73,115.12,1
31.44,73.21,7,6.76,16,229.17,26.44,390.02,51.28,1
38.25,63.62,7,7.19,18,84.99,33.25,252.3,79.27,1
33.69,76.99,7,5.65,3.47,16431.2,28.69,171.75,116.45,0
33.51,76.83,5,8.18,4.11,21856.99,28.51,201.55,99.23,0
38.42,63.53,9,7.06,3.96,11300.24,33.42,211.09,94.75,0
33.65,78.39,6,7.57,16,20.64,28.65,190.9,104.77,1
33.5,76.83,9,5.93,3.59,19240.06,28.5,192.05,104.14,0
36.39,70.1,8,8,3.39,8721.23,31.39,158.7,126.03,0
35.87,70.26,10,6.79,3.44,14348.57,30.87,271.6,73.64,0
33.35,77.26,8,6.11,3.92,39430.31,28.35,211.45,94.58,0
35.03,72.9,7,6.83,17,94.31,30.03,263.1,76.02,1
37.37,67.54,6,7.25,16,125.31,32.37,291.84,68.53,1
37.68,63.82,6,8,4.4,27716.34,32.68,188.61,106.04,0
37.07,63.98,6,7.21,17,64.11,32.07,227.44,87.94,1
33.45,76.83,8,6.41,4.53,20526.31,28.45,183.87,108.77,0
34.41,75.15,9,6.16,3.45,19231.68,29.41,203.02,98.51,0
35.49,67.38,7,6.66,16,136.02,30.49,299.04,66.88,1
37.18,65.82,7,9.26,17,186.59,32.18,355.03,56.33,1
32.79,70.29,7,7.01,18,69.86,27.79,232.74,85.93,1
34.91,73.62,7,8.23,2.78,18132.09,29.91,182.2,109.77,0
35.12,73.19,9,7.58,3.64,36343.41,30.12,217.28,92.05,0
38.54,63.4,7,7.38,17,121.71,33.54,288.57,69.31,1
33.6,76.64,10,8.74,3.37,12726.3,28.6,257.23,77.75,0
33.73,76.79,10,7.85,3.53,22912.19,28.73,169.03,118.32,0
34.13,73.83,7,7.29,17,304.13,29.13,472.51,42.33,1
33.47,74.58,6,6.8,18,18.6,28.47,185.92,107.57,1
32.71,75.38,6,6.95,16,26.71,27.71,191.46,104.46,1
38.75,61.82,6,6.88,18,151.91,33.75,317.11,63.07,1
38.9,62.11,6,10.39,4.92,17982.39,33.9,200.89,99.56,0
35.38,72.86,8,5.94,3.89,10815.4,30.38,214.47,93.25,0
38.44,63.62,7,7.16,18,99.85,33.44,267.51,74.76,1
33.76,76.99,7,7.38,16,103.53,28.76,273.42,73.15,1
33.85,74.35,6,7.08,18,186.59,28.85,354.72,56.38,1
36.13,70.13,6,7.27,16,121.71,31.13,288.37,69.36,1
33.26,75.99,6,7.75,18,67.95,28.26,237.21,84.31,1
38.39,64.98,6,7.24,18,110.84,33.39,278.84,71.73,1
37.1,67.08,4,9.66,5.27,24387.97,32.1,131.71,151.85,0
34.83,71.18,6,7.05,17,20.64,29.83,186.53,107.22,1
36.57,67.34,7,6.74,16,144.88,31.57,310.1,64.5,1
39.46,61.18,5,6.91,2.61,17973.18,34.46,155.74,128.42,0
33.55,76.54,7,7.34,3.94,24266.52,28.55,188.8,105.93,0
35.68,69.39,7,7.48,17,18.6,30.68,185.83,107.63,1
33.61,75.17,6,7.53,16,157.17,28.61,324.09,61.71,1
33.67,76.44,5,8,2.82,11803.74,28.67,260.85,76.67,0
34.59,67.02,7,6.66,17,259.67,29.59,421.53,47.45,1
36.51,64.14,7,6.62,18,148.4,31.51,312.18,64.07,1
39.19,61.02,8,8.39,2.83,10603.1,34.19,187.64,106.59,0
35.79,68.12,7,7.22,17,18.6,30.79,184.52,108.39,1
38.12,65.89,6,7.31,17,81.23,33.12,248.67,80.43,1
31.55,75.66,6,6.98,18,160.66,26.55,325.4,61.46,1
36.92,64.78,6,7.22,18,52.5,31.92,217.34,92.02,1
38.23,65.47,7,6.6,4.46,23564.58,33.23,212.98,93.91,0
33.44,77.06,8,6.2,3.49,29426.47,28.44,214.85,93.09,0
35.61,72.54,7,6.77,16,14.51,30.61,183.04,109.27,1
36.96,68.44,7,8.82,3.86,23173.32,31.96,175.75,113.79,0
33.42,80.19,7,7.93,16,64.11,28.42,237.07,84.36,1
34.07,68.46,6,6.78,18,69.86,29.07,232.24,86.12,1
35.96,66.93,6,6.68,17,134.24,30.96,297.77,67.17,1
33.79,76.4,6,6.64,3.71,20511.37,28.79,205.23,97.45,0
33.55,77.22,6,4.03,4.81,14720.54,28.55,200.07,99.97,0
33.48,78.2,8,6.92,4.5,39251.18,28.48,196.32,101.87,0
39.08,61.4,4,7.08,3.89,8580.25,34.08,112.82,177.27,0
37.25,67.05,8,8.31,4.78,40936.15,32.25,212.7,94.03,0
39.25,62.24,6,7.26,3.64,24964.78,34.25,179.89,111.18,0
33.32,76.38,8,8.31,3.76,24344.97,28.32,198.34,100.84,0
37.1,67.08,10,6.73,4,17975.55,32.1,242.16,82.59,0
35.42,65.75,6,6.71,17,261.37,30.42,422.67,47.32,1
33.57,76.54,4,8,3.11,30573.07,28.57,207.06,96.59,0
34.89,73.43,7,10.3,3.86,11278.83,29.89,199.61,100.2,0
35.08,74.17,6,7.28,17,30.74,30.08,200.35,99.83,1
33.15,76.61,9,6.81,3.18,35001.14,28.15,179.72,111.28,0
33.7,77.67,7,7.19,3.96,24909.78,28.7,209.68,95.38,0
35.12,69.68,6,7.05,17,16.55,30.12,181.52,110.18,1
37.91,64.27,6,6.31,17,52.5,32.91,216.9,92.21,1
37.92,63.78,6,6.6,18,54.45,32.92,219.67,91.05,1
35.93,67.21,6,6.64,16,141.34,30.93,304.05,65.78,1
33.51,76.44,8,7.35,5.86,13714.83,28.51,208.32,96,0
34.35,64.12,7,6.98,18,66.03,29.35,225.83,88.56,1
34.43,75.12,6,4.91,3.15,14786.14,29.43,173.78,115.09,0
35.86,71.33,4,6.19,3.32,29778.36,30.86,231.32,86.46,0
35.39,72.09,6,6.76,16,77.46,30.39,244.09,81.94,1
38.34,63.82,7,7.17,18,71.77,33.34,239.44,83.53,1
34.37,66.56,6,6.98,17,60.26,29.37,220.54,90.69,1
36.16,69.94,7,7.27,4.95,36490.14,31.16,98.45,203.14,0
36.8,68.67,6,6.45,5.24,27682.51,31.8,201.6,99.21,0
36.69,68.57,8,7.61,3.44,17598.2,31.69,213.69,93.59,0
33.66,76.73,10,7.28,3.57,23112.5,28.66,197.6,101.21,0
35.71,71.43,7,8,4.4,18589.03,30.71,190.57,104.95,0
34.25,64.81,6,7.01,16,62.19,29.25,219.51,91.11,1
32.6,74.43,7,6.82,18,58.33,27.6,224.78,88.98,1
33.85,76.21,5,3.78,4.4,20384.77,28.85,157.85,126.7,0
38.31,65.47,7,8,3.28,11954.7,33.31,221.62,90.24,0
33.77,77.97,7,5.91,3.9,40847.76,28.77,184.39,108.46,0
37.64,65.95,5,9.79,3.73,30249.17,32.64,161.06,124.18,0
30.14,75.59,6,7.06,16,60.26,25.14,220.19,90.83,1
34.29,78.38,7,6.76,16,46.63,29.29,218.35,91.6,1
33.65,76.83,10,5.7,5.96,17121.51,28.65,170.5,117.3,0
36.25,69.13,7,6.88,17,123.51,31.25,291.02,68.72,1
33.98,68.75,7,6.74,16,79.35,28.98,240.8,83.06,1
32.07,80.68,6,7.23,17,38.72,27.07,208.77,95.8,1
39.42,61.57,6,6.88,4.55,21979.03,34.42,190.84,104.8,0
34.25,78.57,6,6.94,16,48.59,29.25,219.6,91.07,1
33.79,74.44,7,7.1,16,56.39,28.79,223.51,89.48,1
39.52,60.67,7,8.21,4.23,18949.98,34.52,182.91,109.35,0
32.51,75.61,6,6.73,18,75.56,27.51,241.92,82.67,1
35.04,68.52,7,6.77,18,20.64,30.04,186.01,107.52,1
33.53,76.54,6,4.13,3.5,40528.81,28.53,113.02,176.95,0
36.67,69.15,7,6.12,4.21,15092.02,31.67,151.69,131.85,0
33.66,76.73,10,7.28,3.57,23112.5,28.66,197.6,101.21,0
33.31,77.36,6,5.96,3.73,24435.64,28.31,223.03,89.67,0
33.54,76.54,6,9.31,3.09,23087.22,28.54,203.34,98.36,0
35.47,72.73,7,6.91,17,92.45,30.47,262.03,76.33,1
39.52,61.92,9,7.83,5.58,28338.98,34.52,220.96,90.52,0
31.45,74.08,6,6.71,16,69.86,26.45,230.55,86.75,1
35.74,67.93,6,6.75,16,20.64,30.74,183.8,108.81,1
33.72,77.87,7,6.92,3.54,31177.13,28.72,158.29,126.35,0
38.13,63.56,6,6.15,17,50.55,33.13,214.52,93.23,1
36.78,69.84,6,7.31,17,101.69,31.78,270.4,73.96,1
36.65,68.6,7,6.27,3.39,23050.33,31.65,154.68,129.3,0
31.41,73.44,6,6.81,18,62.19,26.41,224.26,89.18,1
34.26,75.45,8,7.05,5.67,19500.35,29.26,240.85,83.04,0
38.92,61.82,5,6.65,3.74,19871.79,33.92,145.01,137.92,0
35.64,69.81,7,7.53,17,22.67,30.64,190.29,105.1,1
33.48,76.34,7,7.93,4.85,27402.02,28.48,224.72,89,0
34.37,75.93,8,7.71,4.24,18610.12,29.37,178.81,111.85,0
33.03,73.09,6,6.65,18,64.11,28.03,228.91,87.37,1
39.32,60.6,9,8.46,3.77,34406.78,34.32,212.58,94.08,0
33.97,74.41,6,7.63,17,249.5,28.97,417.48,47.91,1
36.54,68.32,7,5.95,4.77,28105.96,31.54,136.89,146.1,0
34,76.27,7,7.26,18,283.51,29,455.04,43.95,1
37.25,65.59,6,7.09,18,54.45,32.25,220.63,90.65,1
31.18,74.06,6,6.83,17,62.19,26.18,223.44,89.51,1
39.27,61.18,9,4.8,4.42,13556.73,34.27,180.77,110.64,0
34.41,75.54,6,6.06,4.37,14807.27,29.41,184.37,108.48,0
39.39,61.27,6,7.08,4.76,23873.38,34.39,220.67,90.63,0
33.6,76.05,6,7.28,18,235.94,28.6,405.47,49.33,1
30.36,76.53,6,7.03,18,143.11,25.36,306.39,65.28,1
34.25,73.5,7,7.34,18,94.31,29.25,263.65,75.86,1
35.98,71.98,7,7.29,17,118.1,30.98,288.33,69.36,1
38.29,64.69,7,7.21,17,64.11,33.29,231.59,86.36,1
39.61,59.8,7,4.2,5.21,31292.13,34.61,189.47,105.56,0
35.66,69.81,7,6.7,18,22.67,30.66,190.5,104.99,1
33.42,69.34,6,6.94,17,71.77,28.42,232.89,85.88,1
35.08,62.08,7,6.98,17,60.26,30.08,218.48,91.54,1
34.09,78.61,7,7.14,16,48.59,29.09,220.52,90.69,1
36.78,68.67,5,7.4,3.8,18535.05,31.78,258.02,77.51,0
32.35,75.84,6,6.85,18,71.77,27.35,238.16,83.98,1
33.82,76.7,6,7.77,3.67,14945.3,28.82,223.06,89.66,0
32.61,73.55,6,6.82,17,22.67,27.61,186.26,107.38,1
38.44,63.92,6,7.28,16,77.46,33.44,242.54,82.46,1
34.28,64.42,6,7,16,64.11,29.28,221.09,90.46,1
33.72,76.7,5,6.58,4.89,24882.63,28.72,214.15,93.39,0
34.43,72.68,7,7.29,18,101.69,29.43,270.52,73.93,1
31.08,73.77,7,6.63,17,235.94,26.08,397.5,50.31,1
34.22,73.01,7,7.27,18,109.02,29.22,277.74,72.01,1
38.09,65.89,6,7.25,18,112.66,33.09,280.98,71.18,1
33.45,77.03,5,4.48,4.33,26843.47,28.45,236.28,84.64,0
33.5,76.83,9,7.03,3.68,29322.74,28.5,191.88,104.23,0
39.12,62.08,7,3.72,3.66,37962.17,34.12,163.64,122.22,0
30.83,80.39,7,8.16,17,210.5,25.83,379.71,52.67,1
33.95,73.54,7,7.34,16,99.85,28.95,266.63,75.01,1
34.03,77.05,6,6.73,17,20.64,29.03,190.48,105,1
32.11,82.15,6,7.21,17,26.71,27.11,198.29,100.86,1
37.88,65.05,7,7.24,18,64.11,32.88,232.16,86.15,1
34.35,67.05,6,6.75,17,62.19,29.35,222.69,89.81,1
33.54,77.51,6,1.43,4.95,12937.25,28.54,228.13,87.67,0
35.82,70.46,7,6.54,4.21,23308.3,30.82,218.62,91.48,0
33.61,77.22,8,7.4,3.08,26730.64,28.61,260.08,76.9,0
33.73,76.11,7,6.65,3.05,16863.44,28.73,197.22,101.41,0
29.68,77.33,7,7.13,17,165.88,24.68,328.7,60.85,1
39.39,61.27,6,7.08,4.76,23873.38,34.39,220.67,90.63,0
31.18,73.86,7,6.77,17,67.95,26.18,229.94,86.98,1
31.92,75.92,7,7,16,165.88,26.92,330.64,60.49,1
33.61,76.64,6,7.45,17,34.74,28.61,204.05,98.02,1
33.16,73.77,7,6.99,16,28.73,28.16,193.81,103.19,1
34.32,74.18,6,7.31,18,30.74,29.32,199.87,100.07,1
29.9,76.51,7,7.1,17,164.14,24.9,326.55,61.25,1
35.31,69.65,6,7,16,18.6,30.31,182.87,109.37,1
33.73,76.6,8,8.58,4,15778.73,28.73,215.14,92.96,0
31.36,74.02,6,6.71,18,69.86,26.36,232.31,86.09,1
37.33,66.27,6,6.72,17,134.24,32.33,299.89,66.69,1
34.97,73.58,8,7.39,4.41,13921.15,29.97,201.06,99.47,0
39.29,61.76,5,6.4,4.19,23827.28,34.29,133.83,149.44,0
34.07,74.61,7,7.29,18,99.85,29.07,269.89,74.1,1
31.26,73.54,7,6.8,18,64.11,26.26,226.97,88.12,1
33.53,72.82,7,6.82,18,242.72,28.53,409.42,48.85,1
33.48,77.12,7,6.86,4.49,20464.77,28.48,170.83,117.08,0
33.55,76.93,7,6.71,3.41,23936.28,28.55,232.21,86.13,0
33.91,71.42,7,6.85,18,118.1,28.91,284.19,70.38,1
34.78,74.11,6,6.97,17,48.59,29.78,217.23,92.07,1
33.81,76.7,7,11.45,5.17,12355.34,28.81,186.65,107.15,0
31.23,74.71,6,6.68,18,73.67,26.23,236.52,84.56,1
37.19,67.96,7,7.11,18,71.77,32.19,241.22,82.91,1
30.89,78.03,7,6.32,17,222.38,25.89,387.51,51.61,1
39.37,61.57,7,7.57,3.69,8672.53,34.37,227.98,87.73,0
33.81,75.33,6,7.67,18,184.87,28.81,354.49,56.42,1
34.14,71.29,6,7.36,17,276.68,29.14,441.61,45.29,1
36.73,68.08,4,8.55,5.04,31056.58,31.73,255.32,78.33,0
36.16,67.11,6,7.29,17,42.68,31.16,207.4,96.43,1
39.26,61.37,10,10.06,3.82,5232.91,34.26,175.88,113.72,0
39.34,62.05,8,8.69,4.48,24656.24,34.34,195.14,102.49,0
33.91,76.21,7,6.65,17,34.74,28.91,204.42,97.84,1
33.57,76.73,8,10.34,5.06,21820.3,28.57,163.28,122.49,0
34.18,72.33,6,7.27,17,101.69,29.18,267.65,74.72,1
34.73,73.62,6,6.85,4.26,6068.45,29.73,165.82,120.62,0
34.93,73,6,6.77,18,77.46,29.93,246.09,81.27,1
35.15,72.71,6,6.9,4.49,16616.52,30.15,173.39,115.35,0
32.09,75.88,6,6.92,17,66.03,27.09,231.01,86.58,1
38.75,62.98,6,7.18,18,81.23,33.75,247.89,80.68,1
33.51,74.48,6,6.74,18,18.6,28.51,185.84,107.62,1
33.73,72.98,7,6.75,18,18.6,28.73,185.79,107.65,1
39.37,61.18,7,7.35,16,71.77,34.37,237.04,84.37,1
38.76,63.46,9,7.94,3.62,19657.84,33.76,207.02,96.61,0
33.65,76.64,5,5.74,4.09,28628.15,28.65,149.17,134.07,0
32.71,74.01,6,6.79,17,20.64,27.71,184.86,108.19,1
38.68,63.59,10,6.92,3.27,16689.8,33.68,207.82,96.24,0
33.91,76.21,7,5.69,4.59,17589.27,28.91,181.58,110.14,0
33.45,74.48,7,6.81,18,18.6,28.45,186.79,107.07,1
34.88,73.62,8,9.06,3.32,17403.53,29.88,197.67,101.18,0
33.44,76.67,9,7.31,5.12,14540.74,28.44,199.81,100.09,0
33.65,76.83,10,5.7,5.96,17121.51,28.65,170.5,117.3,0
33.48,76.73,4,10.16,3.53,16522.72,28.48,243.61,82.1,0
33.31,76.77,8,8,3.83,28505,28.31,153.04,130.69,0
36.92,67.02,7,4.89,3.08,15496.61,31.92,272.92,73.28,0
39.23,62.05,9,7.39,4.33,25574.09,34.23,219.34,91.18,0
31.32,80.7,6,7.38,16,203.69,26.32,371.41,53.85,1
33.63,76.64,6,6.98,4.93,22685.68,28.63,205.94,97.12,0
37.94,65.24,7,8.72,3.91,17430.92,32.94,181.01,110.49,0
33.45,76.83,3,7.5,3.84,22631.66,28.45,246.86,81.02,0
33.67,76.34,7,3.8,4.83,18529.8,28.67,189.62,105.47,0
31.48,73.6,6,6.78,17,60.26,26.48,221.6,90.25,1
30.98,74.35,6,7.05,17,58.33,25.98,219.69,91.04,1
36.72,67.11,6,6.67,18,48.59,31.72,214.81,93.11,1
35.94,70.81,6,6.93,16,123.51,30.94,290.13,68.93,1
34.28,73.21,7,7.35,16,98.01,29.28,265.13,75.43,1
34.28,73.6,6,7.35,17,304.13,29.28,471.64,42.41,1
38.84,63.27,10,6.44,4.93,9363.85,33.84,214.72,93.14,0
33.6,77.12,7,4.28,3.73,26098.64,28.6,229.44,87.17,0
36.73,67.89,7,6.84,5.09,28263.8,31.73,166.68,119.99,0
36.97,68.93,6,7.33,17,90.59,31.97,258.79,77.28,1
33.72,76.79,7,8.56,2.59,38767.76,28.72,214.11,93.41,0
37.61,65.37,7,7.21,18,36.74,32.61,204.54,97.78,1
35.44,71.27,6,7.94,18,118.1,30.44,287.19,69.64,1
35.49,72.44,6,6.62,3.8,13776.62,30.49,164.25,121.76,0
34.62,63.6,6,6.97,16,60.26,29.62,217.07,92.14,1
38.95,62.4,7,7.17,16,94.31,33.95,259.78,76.99,1
31.36,74.52,6,6.71,18,67.95,26.36,230.9,86.62,1
33.95,76.66,6,9.35,3.78,13137.49,28.95,252.15,79.32,0
33.39,74.13,7,6.74,16,20.64,28.39,186.29,107.36,1
38.38,64.01,6,7.25,16,66.03,33.38,231.05,86.56,1
35.04,73.29,9,6.39,4.73,21051.26,30.04,220.42,90.73,0
37.28,65.2,6,9.43,4.2,20474.82,32.28,158.39,126.27,0
38.9,63.37,7,5.56,2.29,11245.74,33.9,256.21,78.06,0
33.48,76.64,7,6.34,4.58,26594.35,28.48,164.07,121.9,0
39.25,61.37,8,6.27,5.3,24846.14,34.25,213.44,93.7,0
37.25,65.98,7,6.66,4.5,16477.35,32.25,218.77,91.42,0
35.19,72.77,7,6.77,17,77.46,30.19,246.38,81.18,1
34.62,76.78,6,7.37,18,81.23,29.62,253.62,78.86,1
35.74,69,6,6.68,17,20.64,30.74,185.8,107.64,1
